artistID, tag1,  tag2, tag3, tag4, tag5
16202,black metal,raw black metal,usbm,true black metal,american
16203,abstract hip-hop,underground hip-hop,hip-hop,experimental,abstract
16205,underground hip-hop,hip-hop,abstract hip-hop,rap,underground rap
16206,steampunk,darkwave,industrial,gothic,gothic rock
16208,folk,england,essex,barking,songs with names
16209,singer-songwriter,alternative,male vocalists,post-punk,punk
16210,rock,alternative,alternative rock,croatian,indie
16215,hip-hop,instrumental hip-hop,jazz-hop,jazz,jazz hop
16217,rock,acoustic,singer-songwriter,alternative,dave matthews
16229,electronic,avantgarde,melodic,ambient,idm
16230,j-pop,japanese,anime,seiyuu,jpop
16232,jazz,japanese,nu jazz,club jazz,nu-jazz
16233,noise,pop,avant pop,pop trash,punk sound
16234,jazzcore,avant-garde,experimental rock,avant-garde metal,song title is a name
16235,cybergrind,breakcore,experimental,grindcore,electronic
16236,noise rock,japanese,instrumental,garage rock,stoner rock
16237,avant-garde,free jazz,free improvisation,jazz,japanese
16238,video game music,nintendo,soundtrack,japanese,instrumental
16239,cybergrind,breakcore,grindcore,experimental,technical death metal
16240,japanese,pop,j-pop,female vocalists,clammbon
16241,acid,electronic,acid house,rephlex,house
16242,video game music,electronic,japanese,techno,composer
16243,idm,electronic,acid,demoscene,pop trash
16244,j-pop,japanese,city pop,80s,jpop
16246,metal,grindcore,death metal,german,doom metal
16247,13,experimental,noise rock,progressive metal,instrumental
16248,video game music,japanese,electronic,techno,soundtrack
16249,jazz,japanese,instrumental,j-jazz,samurai jazz
16250,noise rock,japanese,rock,noise,experimental
16251,electronic,japanese,j-pop,electropop,shibuya-kei
16255,noise rock,experimental,post-punk,noise,indie
16258,noise rock,death metal,punk rock,free jazz,avant-garde
16259,shoegaze,japanese,rock,christian,anime
16260,hardcore,straight edge,hardcore punk,boston hardcore,oldschool hardcore
16261,rap,hip hop,hip-hop,miami,new york
16262,shoegaze,dream pop,ambient,noise,postpunk
16263,dream pop,indie pop,sarah records,twee,indie
16264,shoegaze,noise pop,indie,dreampop,indie pop
16265,hardcore,straight edge,hardcore punk,tough guy hardcore,american
16266,shoegaze,dream pop,lo-fi,indie rock,indie
16267,shoegaze,dream pop,indie rock,twee,indie
16268,shoegaze,indie pop,dream pop,indie,indie rock
16269,exotica,space age pop,organ,lounge,easy listening
16270,shoegaze,dream pop,noise pop,noise,noisepop
16271,punk,punk rock,street punk,oi,female vocalists
16272,hardcore,hardcore punk,straight edge,punk,thrash
16274,rockabilly,oi,neo-rockabilly,russian,psychobilly
16276,irish,rock n roll,rockabilly,folk,hillbilly boogie
16277,house,electronic,bass,rockabilly,rock and roll
16278,country,western swing,40s,cowboy,american
16281,psychobilly,rockabilly,old-school psychobilly,post-rock,heavy metal
16282,rockabilly,rock and roll,50s,all,oldies
16283,rockabilly,boppin hillbilly,usa,american,bluegrass
16284,rockabilly,jazz,50s rock n roll,all,need to rate
16285,country,western swing,all,classic country,spade cooley
16286,rockabilly,neo-rockabilly,neo rockabilly,rock and roll,old
16289,western swing,country,classic country,all,40s
16292,rockabilly,all,neo rockabilly,90's,80s
16293,all,american,western swing,ipecac,songs that make me cream my panties
16294,rockabilly,western swing,country,americana,retro
16295,rockabilly,neo rockabilly,english,80s,80's
16296,rockabilly,all,50s,country,rock and roll
16297,rockabilly,swing,rock and roll,sax,jive
16298,garage rock,psychobilly,rock and roll,rock & roll,garage
16300,all,pop,60s,girl group,oldies
16301,rockabilly,western swing,country,all,hillbilly boogie
16303,doo wop,oldies,50s,soul,rhythm and blues
16304,jazz,jazzvocal,b-gonzales,scat,babs gonzales
16305,louisiana rock n roll,oldies,folk,rockabilly,alternative
16306,rockabilly,neo rockabilly,english,british,80s
16307,rockabilly,60s,hillbilly,country,all
16308,psychobilly,french,rockabilly,punkabilly,cover
16310,western swing,country,rockabilly,hillbilly boogie,50s
16312,swing,jazz,big band,30s,trumpet
16313,french,rnb,pop,female vocalists,dance
16314,italian,pop,female vocalists,rock,italiana
16315,italian,soul,female vocalists,pop,vocal trance
16316,italian,pop,female vocalists,rock,pop rock
16317,baroque,classical,french,early music,composers
16318,classical,baroque,violin,italian,composer
16319,baroque,classical,austrian,composer,violin
16321,baroque,classical,french,composer,composers
16322,baroque,classical,italian,composer,baroccoitaliano
16323,classical,baroque,italian,composers,instrumental
16324,chillout,downtempo,lounge,ambient,electronic
16325,baroque,classical,french,harpsichord,french baroque
16326,baroque,classical,organ,german,early music
16327,baroque,classical,french,early music,viola da gamba
16328,classical,baroque,italian,composer,instrumental
16329,classical,baroque,violin,italian,composer
16330,classical,baroque,italian,opera,composers
16331,baroque,classical,italian,composer,baroccoitaliano
16332,renaissance,classical,early music,lute,baroque
16333,classical,romantic,german,composers,piano
16334,classical,romantic,piano,german,composers
16335,baroque,classical,german,early music,german baroque
16336,lounge,downtempo,chillout,electronic,ambient
16337,jazz,brazilian,bossa nova,mpb,world
16338,jazz,acid jazz,nu jazz,downtempo,nu-jazz
16339,acid jazz,jazz hop,ninja tune,jazz,lounge
16340,shoegaze,britpop,indie,alternative,90s
16341,deep house,electronic,nu disco,russian,house
16342,deep house,minimal,house,electronic,7soul
16343,house,funk,lounge,deep house,electronic
16344,indie,electronic,russian,indie pop,indie rock
16345,indie rock,indie,british,britpop,rock
16348,jazz,library music,easy listening,italian,library
16349,electronic,synth,electro,electronica,russian
16350,electronic,experimental,danish,electronica,chillout
16351,australian,singer-songwriter,acoustic,indie,pop
16352,australian,rock,alternative,indie,alternative rock
16353,indie,australian,electronic,electro rock,dance
16354,idm,rhythmic noise,noise,minimal,dark electro
16355,new age,ambient,chillout,ethereal,electronic
16356,indie rock,british,indie,indie pop,alternative
16357,math rock,indie rock,math pop,post-hardcore,indie
16358,noise rock,garage rock,indie rock,indie,canadian
16359,math rock,indie,indie rock,british,alternative
16360,indie,pop,indie pop,powerpop,my library
16361,swedish,electropop,synthpop,indie,electronic
16362,j-rock,visual kei,japanese,metal,rock
16363,female vocalists,indie pop,indie,pop,british
16364,jack johnson,alt-country,out of ether,country,darius rucker
16365,idm,electronic,uk bass,electronica,the centrifuge
16366,folk,swedish,indie,female vocalists,dream pop
16367,idm,electronic,ambient,planet mu,electronica
16368,idm,dubstep,braindance,acid techno,berlin
16369,improv,funny,comedy,live,podcast
16371,idm,acid,electronica,electronic,experimental
16373,electronic,techno,electronica,dance,chillout
16374,trip-hop,chillout,downtempo,electronic,hip-hop
16375,podcast,radio,bbc,bbc 6 music,comedy
16376,acid,a and d,electronic,electronic music,analogue and digital
16377,ambient,idm,experimental,electronic,sublight records
16378,stoner rock,stoner metal,stoner,swedish,rock
16379,punk rock,hardcore,stoner rock,punk,hardcore punk
16380,melodic death metal,metal,death metal,thrash metal,metalcore
16381,bulgarian,all,pop-folk,pop,chalga
16382,bulgarian,pop-folk,kamelia,bulgaria,sahara
16383,dance,house,romanian,club,pop
16384,techno,electronic,dubstep,bulgarian,dance
16385,singer-songwriter,folk,british,country,alt-country
16387,musical,rent,musical theater,american,broadway
16388,electronic,trip-hop,idm,ninja tune,poptron
16389,progressive rock,alternative rock,alternative metal,black metal,alternative
16390,alternative rock,progressive rock,rock,alternative,atmospheric rock
16391,electronic,indie,russian,post-punk,experimental
16392,lounge,experimental,goa fusion,psychedelic,psychill
16393,post-rock,instrumental,french,electronica,electronic
16404,electronic,polish,electropop,indie,electro
16405,chillout,electronic,polish,trip-hop,female vocalists
16406,polish,alternative,alternative rock,shoegaze,indie
16407,electroclash,electronic,female vocalists,synthpop,electropop
16408,electronic,polish,chillout,jazz,funky breaks
16409,soul,jazz,female vocalists,american idol,blues
16410,x factor 2010,pop,rock,indie,talented
16411,pop punk,female vocalists,pop rock,powerpop,pop
16412,rock,acoustic,ross and the wrongens,radio friendly,indie
16413,indie,acoustic,folk,singer-songwriter,skins
16414,post-hardcore,metalcore,hardcore,melodic metalcore,post hardcore
16415,melodic hardcore,hardcore,metalcore,christian,shoegaze
16416,scottish,singer-songwriter,indie,folk,indie rock
16418,indie,electronic,electropop,indie pop,female vocalists
16421,ambient,post-rock,experimental,electronic,swedish
16422,power metal,symphonic metal,progressive metal,progressive power metal,austrian
16423,symphonic metal,gothic metal,female fronted metal,metal,swedish
16424,symphonic metal,gothic metal,female fronted metal,melodic metal,metal
16425,gothic metal,symphonic metal,female fronted metal,metal,all
16426,gothic metal,female fronted metal,metal,greek,female vocalists
16427,symphonic metal,power metal,female fronted metal,gothic metal,metal
16428,hard rock,alternative rock,female vocal,rock,alternative metal
16429,hard rock,female fronted metal,female vocalists,metal,rock
16430,gothic metal,female fronted metal,gothic,metal,melodic metal
16431,symphonic metal,gothic metal,female fronted metal,german,female vocalists
16432,street punk,hardcore punk,punk,oi,punk rock
16435,punk rock,horror punk,pop punk,punk,rock and roll
16437,shoegaze,post-rock,french,post-punk,folk
16438,power metal,hardcore,symphonic metal,russian,metal
16439,black metal,atmospheric black metal,noise,ambient black metal,raw black metal
16440,post-rock,shoegaze,black metal,post-black metal,post-metal
16441,acoustic,singer-songwriter,lo-fi,chillout,ambient
16442,soundtrack,japanese,instrumental,video game music,anime
16443,video game music,soundtrack,japanese,final fantasy,instrumental
16444,j-pop,japanese,electropop,electronic,female vocalists
16445,rock,canadian,moroccan roll,alternative,experimental
16446,rock,jeff martin,heavy metal,the tea party,moroccan roll
16447,progressive rock,post-rock,swedish,atmospheric,progressive
16448,poet,poetry,turkish,siir,anadolu
16449,female vocalists,indie,folk,singer-songwriter,american
16450,experimental,noise,2001,electronic,alternative
16451,chambers and catacombs,microtonal,just intonation,xenharmonic,instrumental
16452,experimental,electronic,avant-garde,bbc radiophonic workshop,electronica
16453,experimental,noise rock,zeuhl,avant-garde,black metal
16454,psychedelic,experimental,electronic,psychedelic rock,60s
16455,folk,psychedelic folk,drone,experimental,psychedelic
16456,experimental,idm,electronic,electronica,avant-garde
16457,experimental,alternative,polish,psychedelic,alternative rock
16458,jazz,acid jazz,experimental,jazzy,hafen1
16459,noise,power electronics,harsh noise,experimental,drone
16460,ambient,experimental,contemporary classical,minimalism,electronic
16461,garage rock,short and sweet,american,garage,lo-fi
16462,black metal,raw black metal,ambient,norway,dark ambient
16463,lo-fi,experimental,freak folk,new weird america,psychedelic
16464,noise,experimental,idm,electronic,mashup
16465,black metal,raw black metal,finnish black metal,finland,finnish
16466,post-punk,no wave,funk,experimental,80s
16467,experimental,electronic,idm,breakcore,avant-garde
16468,instrumental hip-hop,trip-hop,hip-hop,jazz hop,instrumental
16469,heavy metal,psychedelic metal,doom metal,psychedelic rock,hard rock
16486,psytrance,progressive trance,progressive psytrance,goa,electronic
16490,dumblecore,coldmirror,comedy,gangsta rap,fresh
16491,mashup,electronic,dance,mash up,dj
16492,dance,electronica,pop,female vocalists,upbeat
16493,electronic,experimental,electro,female vocalists,glitch
16494,atzen musik,german,techno rap,deutschrap,party rap
16495,electronic,hip-hop,female vocalists,electro,rap
16496,black metal,coldmirror,ueber-rul0r-haxx0r-trve-mega-metal,gothic metal,german
16497,progressive rock,polish,psychedelic rock,progressive metal,art rock
16498,crunk,hip-hop,rap,dirty south,hip hop
16499,hip-hop,turntablism,rap,hip hop,dj
16500,hip-hop,rap,thrash metal,gangsta rap,hip hop
16501,hip-hop,rap,east coast rap,hip hop,gangsta rap
16502,progressive metal,progressive rock,progressive,metal,hungary
16503,belgian,singer-songwriter,rock,alternative,pop
16504,bossa nova,brazilian,chillout,latin,female vocalists
16505,jazz,soul,smooth jazz,vocal jazz,funk
16506,soul,funk,disco,female vocalists,smooth jazz
16507,punk,hardcore,sexy,hip-hop,salsa
16509,smooth jazz,jazz,alex bugnon,piano,cool jazz
16510,funk,disco,disco funk,70s,dance
16511,podcast,radio,interview,news,public radio
16512,new jack swing,rnb,90s,soul,80s
16514,soul,male vocalists,funk,90s,love songs
16515,smooth jazz,jazz,easy listening,vocal jazz,contemporary jazz
16516,rnb,soul,neo-soul,eric benet,male vocalists
16517,soul,female vocalists,rnb,vocal jazz,angela bofill
16518,soul,funk,old school,souljazz,maze featuring frankie beverly
16519,smooth jazz,jazz,need to rate,4 stars,art porter
16520,jazz,brazilian,bossa nova,mpb,latin
16521,soul,female vocalists,rnb,jazz,phyllis hyman
16523,lounge,acid jazz,drjazzmrfunkmusic,chillout,easy listening
16524,soundtrack,actress,female vocalists,musical,american
16525,dubstep,electronic,bass,filthstep,heavy dubstep
16527,dubstep,electronic,grime,massive dubstep,dubstep-grime
16529,indie,psychedelic,experimental,indie pop,folk
16530,experimental,indie pop,indie,electropop,poptron
16531,indie pop,twee,australian,indie,twee pop
16532,stoner rock,doom metal,hard rock,stoner,rock
16533,singer-songwriter,indie folk,dream pop,folk,female vocalists
16535,chalga,bulgarian,pop,all,lesser known yet streamable artists
16559,pop,dance,electronic,c monrose,female vocalists
16560,pop,dance,electronic,brazilian,electropo
16562,crunkcore,crunk,screamo,electronic,hip hop
16564,pop,electropop,indie,diva,brazilian pop
16565,female vocalists,pop,pop rock,rock,singer-songwriter
16566,skins,soundtrack,british,rock,best serie ever
16567,pop punk,british,rock,pop,britpop
16568,indie rock,indie,south african,rock,alternative
16570,hip-hop,wu-tang,rap,underground hip-hop,hip hop
16572,drum and bass,jump up,dnb,drum'n'bass,neurofunk
16573,hip hop,german hip hop,deutschrap,german,hip-hop
16574,drum and bass,electrostep,electronic,dnb,drum n bass
16575,wu-tang,hip-hop,rap,east coast rap,hip hop
16576,drum and bass,dnb,christmas,progressive rock,ambient
16578,drum and bass,liquid funk,dnb,electronic,drum n bass
16580,drum and bass,liquid funk,dnb,punk,anarcho-punk
16581,techno,electro,house,minimal,nucleator
16582,rap,hip-hop,deutschrap,hip hop,mainz
16583,drum and bass,darkstep,all,technoid,germany
16584,industrial,progressive metal,metal,drum and bass,dubstep
16585,punk rock,pop punk,punk,rock,alternative
16586,alternative rock,canadian,alternative,90s,rock
16587,canadian,folk,singer-songwriter,folkish,poppie
16589,synthwave,soundtrack,video game,grindcore,darksynth
16591,pop punk,punk rock,alternative rock,punk,alternative
16593,dark cabaret,gothic rock,deathrock,gothic,female vocalists
16595,deathcore,death metal,metalcore,grindcore,hardcore
16596,experimental,industrial,avantgarde,post-punk,german
16598,bulgarian,alternative,indie,rock,alternative rock
16600,german,pop,home collection,80s,germany
16603,pop,finnish,iskelma,finish,pohjanmaa
16605,pop,oldie,full on,psytrance,schlager
16606,diva,acoustic,singer-songwriter,legend,fp
16607,indie rock,indie,rock,american,alternative rock
16608,synthpop,futurepop,ebm,electronic,german
16609,new wave,gothic,alternative,post-punk,rock
16610,synthpop,electronic,depeche mode,electroclash,under 2000 listeners
16612,pop,female vocalist,electro pop,dance,party
16613,synthpop,swedish,italo disco,electronic,electropop
16614,futurepop,synthpop,ebm,electronic,techno
16615,darkwave,russian,electronic,synth goth,synthpop
16616,houston,alternative,alternative rock,indie rock,houston texas
16617,synthpop,electronic,swedish,futurepop,ebm
16618,synthpop,darkwave,united states,rock,love
16619,indie,electronic,ambient,rock,punk
16620,futurepop,ebm,industrial,synthpop,dark electro
16622,rock,indie,indie rock,u2,muse
16623,electronica,turkish,electro,indie dance,indie
16624,electronic,alternative,synthpop,new wave,3some
16625,ex-yu rock,serbian,rock,pop,country
16626,punk rock,punk,spanish punk,spanish,spanish rock
16627,video game music,japanese,soundtrack,composer,game
16628,punk rock,punk,hardcore punk,chile,chilean
16629,hardcore,crossover,thrash metal,nyhc,crossover thrash
16630,hardcore,nyhc,hardcore punk,punk,rock
16632,video game music,soundtrack,orchestral,japanese,video game
16633,post-rock,indie,shoegaze,experimental,scottish
16634,hardcore,hardcore punk,nyhc,crossover,thrash metal
16635,shoegaze,black metal,post-black metal,atmospheric black metal,blackgaze
16636,neofolk,ambient,folk metal,chile,atmospheric folk metal
16637,thrash metal,progressive metal,technical thrash metal,progressive thrash metal,technical metal
16638,punk,hardcore punk,hardcore,punk rock,german
16639,hardcore punk,hardcore,thrashcore,crust,punk
16640,punk,german,fun punk,punk rock,kaiserslautern
16641,hardcore,thrash metal,hardcore punk,punk,metal
16642,ethereal,gothic metal,doom metal,neoclassical,folk
16643,shoegaze,post-rock,italian,alternative rock,dream rock
16644,sludge,post-metal,post-rock,shoegaze,experimental
16645,depressive rock,shoegaze,depressive metal,alternative rock,metal
16646,australian,rock,alternative,blues,alternative rock
16647,rock,singer-songwriter,australia,independent,mein blues
16648,rock,punk,indie,indie pop,alternative rock
16649,australian,acoustic,singer-songwriter,indie,rock
16651,blues,folk,alternative,fusion,world music
16652,rock,australian,70s,classic rock,disco
16653,folk,singer-songwriter,irish,acoustic,folk rock
16654,blues,soul,country,harmonica,singer-songwriter
16656,mellow,lo-fi,australicana,love,kane
16657,australian,singer-songwriter,rock,acoustic,aussie
16658,singer-songwriter,australian,alternative,alternative rock,psychedelic rock
16659,soul,blues,rhythm and blues,blue-eyed soul,jazz
16660,australian,indie,female vocalists,alternative,rock
16661,death metal,old school death metal,swedish death metal,swedish,metal
16662,pop,norwegian,electronic,female vocalists,eurovision
16663,folk,finnish,scandinavian folk,female vocalists,world
16664,electropop,synthpop,swedish,electronic,pop
16665,rock,rock gaucho,tnt,80s,soft rock
16666,techno,electronic,house,french,electronica
16667,electronic,dance,hip-hop,electronica,chillout
16668,experimental,indie rock,indie,alternative,rock
16669,pop punk,rock,pop rock,emo,pop
16670,all,pop,thai,thai artist,hip-hop
16671,electronic,indie,new wave,electroclash,electro
16672,thai,thai indie,rock,pop,scrubb
16673,piano,instrumental,new age,classic,relax
16674,jazz,bossa nova,female vocalists,singapore,singaporean
16675,grunge,alternative rock,rock,post-grunge,alternative
16676,punk,post-punk,punk rock,rock,alternative
16677,shoegaze,dream pop,psychedelic,indie,chillwave
16678,indie,indie pop,indie rock,chamber pop,alternative
16679,australian,indie,indie rock,alternative,indie pop
16680,emo,indie,swedish,indie rock,rock
16681,indie pop,norwegian,indie,twee,scandinavian
16682,indie,rock,alternative,indie pop,los angeles
16683,indie pop,indie,alternative,danish,indie rock
16684,twee,indie pop,sarah records,twee pop,sarah
16685,indie pop,swedish,poptron,indie,chillout
16686,indie pop,swedish,twee,indie,sweden
16687,indie pop,twee,scottish,indie,pop
16688,folk,acoustic,indie pop,indie,pop
16689,indie,indie pop,indie rock,power pop,sounds like guster
16690,female vocalists,singer-songwriter,easy listening,indie,sexy sexy sexy
16691,folk,female vocalists,singer-songwriter,indie,alternative
16692,indie,pop,power pop,new york,dance
16693,pop,electropop,electro,dance,scene
16694,scottish,indie,indie rock,alternative,indie pop
16695,rap,hip-hop,dirty south,atlanta,hip hop
16696,hip-hop,rap,gangsta rap,bone thugs,hip hop
16697,hip-hop,rap,dirty south,hip hop,cash money
16698,hip-hop,rap,dirty south,southern rap,hip hop
16699,digital hardcore,electronic,industrial,experimental,noise
16700,post-hardcore,emocore,metalcore,hardcore,screamo
16701,post hardcore,pop punk,wales,post-hardcore,check it
16702,post-hardcore,rock,australian,alternative,alternative rock
16703,post-hardcore,screamo,alternative,rock,post hardcore
16704,post-hardcore,british,hardcore,post hardcore,want to see live
16705,alternative rock,australian,discoverockult,rock,alternative
16706,alternative rock,progressive rock,australian,alternative,progressive
16707,alternative rock,shoegaze,rock,indie rock,alternative
16708,melodic hardcore,hardcore punk,punk,punk rock,rock
16709,christian rock,rock,alternative rock,christian,alternative
16710,hardcore,melodic hardcore,post-hardcore,british,southern rock
16711,australian,post-punk,indie rock,alternative rock,indie
16712,progressive rock,alternative rock,alternative,rock,progressive
16713,rock,pop punk,alternative,alternative rock,post-hardcore
16714,post-hardcore,rock,alternative,experimental,indie
16715,indie pop,indie rock,indie,piano rock,rock
16716,post-hardcore,screamo,raw rock,christian,hardcore
16717,pop,russian,female vocalists,electronic,dance
16718,pop punk,indie,alternative,punk,rock
16720,techno,electronic,minimal,electro,industrial
16723,pop,boybands,90s,98 degrees,rnb
16724,thai,t-pop,pop,female vocalists,girlband
16726,pop,dance,love songs,female vocalists,house
16727,dance,pop,house,trance,dance-pop
16728,dance,house music,house,american,90s
16729,house,electronic,dance,danish,female vocalists
16730,futurepop,ebm,synthpop,industrial,electronic
16731,trance,progressive trance,electronic,electro,melodic trance
16732,trance,vocal trance,female vocalists,electronic,house
16733,dance,vocal house,house,sintetika,krunchy
16734,complextro,electro house,progressive house,house,electronic
16735,house,electronic,dance,french,pop
16736,house,funky house,dance,techno,electronica
16737,trance,progressive trance,black metal,electronic,vocal trance
16738,trance,futurepop,ebm,psytrance,industrial dance
16739,breaks,electronic,breakbeat,electro,psybreaks
16740,electronic,electro,minimal,german,electropop
16741,idm,ambient,electro,experimental,downtempo
16742,dubstep,electronic,hip-hop,warp,electronica
16743,funk,lounge,all,electrofunk,electronic
16744,ninja tune,electronic,trip-hop,breakbeat,electronica
16745,trip-hop,ninja tune,electronic,downtempo,chillout
16746,ambient,electronic,chillout,downtempo,electronica
16747,ambient,idm,minimal,electronic,electronica
16748,idm,ambient,electronic,electronica,dubstep
16749,ambient,idm,japanese,electronic,electronica
16750,electronic,ambient,chillout,shoegaze,digitalis
16751,ambient,electronic,downtempo,chillout,deepspaceone
16752,ambient,detroit,techno,electronic,groovesalad
16753,dubstep,glitch,electronic,breakbeat,breaks
16754,piano,electronic,canadian,lounge,indie
16756,idm,electronic,electro,ambient,electronica
16757,ambient,idm,electronic,instrumental,downtempo
16758,pop punk,rock,punk,alternative,ska
16759,indie,folk,chicago,nirvana,alternative rock
16761,pop,swedish,dance,eurobeat,glam rock
16762,pop,rock,punk-rock,disney,hot
16763,venezuelan,disney,male vocalists,yanni,ender thomas
16764,spanish,pop,latin,male vocalists,latin pop
16765,female vocalists,pop,80s,rock,singer-songwriter
16766,pop,disney,female vocalists,american,children
16767,new age,yanni,female vocalists,american,ender thomas
16768,classical,choral,vocal,classical crossover,angelic
16769,lounge,queer,brazilian,jazz,mpb
16770,pop,soundtrack,female vocalists,female artists,single
16771,pop,disney,female vocalists,pop rock,camp rock
16774,kids,pop,soundtrack,fun,death metal
16776,pop,treble,met,youngstar,disney
16778,folk,indie,experimental,psychedelic,indie that doesnt suck
16779,hip-hop,underground hip-hop,rap,hip hop,new york
16780,britpop,indie,alternative,indie rock,90s
16783,britpop,acoustic,indie rock,rock,only song i like by this act
16784,poetry,spoken word,jesus i need a drink,avant-garde,charles bukowski
16785,electronic,ambient,alternative,indie rock,zilch records
16786,electronic,british,dance,electro,pop
16787,anvil studio,albeton,healthy food,the asphyxiators,xavier demerliac
16788,screamo,emo,real screamo,emo violence,post-hardcore
16790,lo-fi,chillwave,indie,tropical,post acid
16791,screamo,emo,post-hardcore,indie,skramz
16792,screamo,math rock,post-hardcore,emo,indie
16793,screamo,hardcore,blackened screamo,metal,rap
16794,screamo,post-rock,real screamo,emo violence,scottish
16796,screamo,real screamo,emo violence,emo,hardcore
16797,screamo,french screamo,hardcore,french,real screamo
16799,screamo,post-rock,post-hardcore,real screamo,emo
16800,screamo,post-rock,french screamo,french,post-hardcore
16801,post-rock,screamo,experimental,ambient,indie
16802,screamo,emo,brazilian,real screamo,emo violence
16803,thrash metal,crossover,crossover thrash,thrash,metal
16805,pop,diva,portugal,dance,female vocals
16806,pop,german,female vocalists,rnb,monrose
16807,dance,pop,female vocalists,dutch,eurodance
16808,diva,brazilian,hot,pra se ouvir praticando sexo anal,que e isso monique
16809,pop,german,electropop,female vocalists,electronic
16810,diva,maricona,para a moto na br,babado certo,trash music
16823,indie,singer-songwriter,indie pop,alternative,male vocalists
16832,pop,rnb,dance,american,female vocalists
16833,punk,hardcore punk,punk rock,horror punk,hardcore
16834,hard rock,rock,classic rock,glam rock,kiss
16835,wrestling,metal,rock,themes,soundtrack
16837,singer-songwriter,folk,canadian,indie,christmas
16838,alt-country,folk,americana,indie,alt country
16839,mpb,brasil,brazilian,latin,brazil
16840,ska,christian,christian ska,rock,christian rock
16841,reggae,ska,reggae-rock,california reggae,chill
16842,punk,reggae,ska,mod,mod punk
16843,mpb,clube da esquina,brasil,brazil,brazilian
16844,mpb,brazilian,alternative,brasil,alagoas
16845,japanese,j-pop,female vocalists,pop,ethereal
16846,j-pop,dance,japanese,trance,electronic
16847,j-rock,japanese,electronic,rock,punk
16848,korean,electronic,k-pop,jazz,alternative
16849,j-pop,japanese,jazz,hip-hop,hardcore
16850,bollywood,hindi,soundtrack,in love,gosto
16851,japanese,j-pop,j-urban,hip-hop,rnb
16852,swedish,indie,female vocalists,indie pop,indie rock
16853,j-pop,japanese,female vocalists,rnb,jpop
16854,j-pop,pop,female vocalists,globe,trance
16855,electronic,indie,poptron,brazilian,female vocalists
16856,j-pop,japanese,female vocalists,j-urban,hip-hop
16857,punk,rock,hat was,electronic,cool
16858,progressive rock,rock andaluz,flamenco rock,spanish,rock
16859,power pop,indie,rock,indie rock,alternative
16860,electronic,ambient,world,asian fusion,electronica
16861,african,world,mali,africa,world music
16862,singer-songwriter,blues rock,rock,folk,instrumental
16863,80s,spanish,pop,rock en espanol,spanish pop
16864,jazz,soft jazz,some bullshit i got for free that i feel too guilty to delete for the sake of the artist,experimental,smooth jazz
16868,soul,neo-soul,female vocalists,rnb,goapele
16871,soul,pop,rnb,male vocalists,singer-songwriter
16872,punk,punk rock,street punk,folk punk,swingin utters
16873,pop punk,punk rock,punk,pop-punk,bubblegum punk
16874,psychobilly,rockabilly,punkabilly,punk,ska
16875,punk rock,punk,rock,pop punk,punk-rock
16876,punk,punk rock,folk punk,political,american
16877,punk,punk rock,seattle,77,pop punk
16878,pop punk,punk,punk rock,bubblegum,pop-punk
16879,power pop,punk,punk rock,pop punk,garage rock
16880,punk rock,punk,pop punk,melodic punk,hardcore
16881,punk,punk rock,garage punk,hardcore punk,hardcore
16882,psychobilly,rockabilly,punk,stoner rock,hungarian
16883,pop punk,punk,punk rock,power pop,american
16884,pop punk,punk rock,punk,dutch,pop-punk
16885,punk,punk rock,irish,political,70s
16886,psychobilly,punk,need to rate,punkabilly,punk rock
16887,punk,punk rock,street punk,skate punk,rock
16888,psychobilly,rockabilly,punk,surf rock,punk rock
16890,new metal,metal,rock,brasil,emo
16891,rock,sexy,ambient,christian,alternative
16892,punk rock,female vocalists,punk,pop punk,rock
16893,folk,acoustic,indie,singer-songwriter,indie folk
16894,indie,indie rock,folk rock,rock,soul
16895,experimental,alternative,goblin metal,metal,avant-garde metal
16896,punk,ska,swedish,ska punk,rock
16897,rhythmic noise,industrial,powernoise,thrash metal,death metal
16898,industrial,avant-garde,experimental,industrial rock,experimental rock
16899,digital hardcore,industrial,breakcore,rhythmic noise,noise
16900,ebm,industrial,synthpop,electronic,darkwave
16902,industrial,coldwave,idm,post-industrial,industrial rock
16903,ebm,electro-industrial,dark electro,industrial,electro
16904,electronic,experimental,gypsy,all,lesser known yet streamable artists
16905,industrial,industrial rock,electronic,rock,metal
16906,industrial,industrial metal,ebm,coldwave,industrial rock
16907,ebm,industrial,industrial metal,electronic,electro-industrial
16908,industrial,ebm,industrial rock,coldwave,industrial metal
16909,idm,dark electro,industrial,electronic,progressive death metal
16910,industrial,ebm,idm,electronic,electro-industrial
16911,industrial,ebm,dark electro,electronic,electro-industrial
16913,ebm,dark electro,industrial,electro-industrial,synthpop
16914,industrial,experimental,rhythmic noise,noise,cyberpunk
16915,brazilian,indie,alternative rock,rock,indie rock
16916,flamenco,rumba,spanish,andalusian,fondo flamenco
16917,pop,israeli,eurovision,israel,male vocalists
16918,rnb,hip-hop,r&b,usa,rhythm and blues
16919,rock,pop,pop rock,australian,male vocalists
16923,pop,pop rock,female vocalists,rock,american
16924,acoustic,the veronicas,female vocalist,rock,indie
16925,pop,drew seeley,disney,male vocalists,pop rock
16927,pop,soundtrack,disney,musical,fabulous
16929,american,rock,pop,dance,usa
16930,high school musical,soundtrack,disney,pop,ryan
16934,synthpop,darkwave,electronic,post-punk,new wave
