artistID,Sim1,Sim2,Sim3
34546,11311,34547,34548
34547,11311,34548,34546
34548,11311,34546,34547
34549,11312,34551,34550
34550,11312,34551,34549
34551,11312,34549,34550
34552,11306,11313,34540
34553,11306,11313,34552
34554,11314,34555,34556
34555,11314,34556,8
34556,11314,34555,8
34557,778,11316,16336
34558,2145,15315,778
34559,1148,11317,19821
34560,1148,11317,19820
34561,11318,34563,38645
34562,10937,11318,17674
34563,11318,38645,34561
34564,11319,34572,34566
34565,11319,34566,11322
34566,11319,34572,11322
34567,1222,11320,43425
34568,11320,1222,16467
34569,11321,34570,34571
34570,11321,34571,34569
34571,11321,34569,34570
34572,11319,11322,34566
34573,11319,11322,34572
34574,8733,11323,35359
34575,8733,11323,34574
34576,11324,34578,34577
34577,11324,34578,34576
34578,11324,34576,34577
34579,11325,34580,34581
34580,11325,34581,34579
34581,11325,34579,34580
34582,9857,15260,11327
34583,11327,11328,34582
34584,11328,34585,34586
34585,11328,34586,34584
34586,11328,34584,34585
34587,1325,11330,1327
34588,9325,43676,5484
34589,1062,4308,7885
34590,11332,34591,46621
34591,11332,46621,34590
34592,11172,11332,34332
34593,11330,11333,16738
34594,8256,43678,13202
34595,11196,11334,43670
34596,16615,11196,11334
34597,3988,11331,11335
34598,4351,4978,11336
34599,11337,11341,11350
34600,11337,11341,34622
34601,7262,14254,2308
34602,1031,4915,10146
34603,11340,13991,34604
34604,11340,13991,34603
34605,11342,34606,34607
34606,11342,34607,34605
34607,11342,34605,34606
34608,7262,14254,2308
34609,11344,34611,34610
34610,11344,34611,34609
34611,11344,34609,34610
34612,1830,10157,4919
34613,11346,34615,34614
34614,11346,34615,34613
34615,11346,34613,34614
34616,11347,34618,34617
34617,11347,34618,34616
34618,11347,34616,34617
34619,11337,11341,11348
34620,11342,11349,34621
34621,11342,11349,34620
34622,11337,11341,11350
34623,11351,11884,34624
34624,11351,11884,34623
34625,11352,746,11030
34626,11352,760,746
34627,16188,16184,16199
34628,11365,34629,34630
34629,11365,34630,34628
34630,11365,34628,34629
34631,11370,34632,34633
34632,11370,34633,34631
34633,11370,34631,34632
34634,4266,9210,11372
34635,12837,11377,12840
34636,5727,8883,25521
34637,11380,11381,6634
34638,11380,11381,34640
34639,11380,11381,34640
34640,11380,11381,34638
34641,1638,9901,20346
34642,9901,11382,34641
34643,11383,11385,15383
34644,11386,34646,34645
34645,11386,34646,34644
34646,11386,34644,34645
34647,16117,6628,11389
34648,11389,42751,34649
34649,11389,42751,34648
34650,11390,46586,34651
34651,11390,46586,34650
34652,11390,34650,34651
34653,2927,6886,2916
34654,7775,7947,11392
34655,11393,37307,34656
34656,11393,37307,34655
34657,11393,34655,34656
34658,11394,34660,39088
34659,11394,34660,1679
34660,11394,39088,1679
34661,1544,3318,11395
34662,11396,12387,46096
34663,6026,11396,12387
34664,1534,3438,5918
34665,5918,11397,34664
34666,9713,16843,11398
34667,10970,11399,38333
34668,10970,8050,10407
34669,11400,34671,34670
34670,11400,34671,34669
34671,11400,34669,34670
34672,11401,34674,34673
34673,331,267,11401
34674,11401,34673,34672
34675,11402,34676,34677
34676,11402,34677,34675
34677,11402,34675,34676
34678,47235,799,10319
34679,799,47236,47237
34680,11404,34690,34681
34681,11404,34690,34680
34682,11404,34680,34681
34683,2506,4309,11405
34684,11406,11576,34685
34685,1587,11406,11576
34686,47608,47608,47608
34687,47608,47608,47608
34688,47608,47608,47608
34689,11408,34690,34691
34690,11404,11408,34680
34691,11408,34690,34689
34692,4309,11409,34693
34693,4309,11409,34692
34694,47608,47608,47608
34695,47608,47608,47608
34696,47608,47608,47608
34697,11411,34698,34699
34698,11411,34699,34697
34699,11411,34697,34698
34700,6463,11412,12389
34701,11413,34702,34703
34702,11413,34703,34701
34703,11413,34701,34702
34704,11414,34706,34705
34705,11414,34706,34704
34706,11414,34704,34705
34707,11415,34708,34709
34708,11415,34709,34707
34709,11415,34707,34708
34710,5437,11416,34711
34711,5437,11416,34710
34712,11417,15389,17055
34713,11418,13253,10565
34714,8933,11418,13253
34715,11419,34716,34717
34716,11419,34717,34715
34717,11419,34715,34716
34718,7272,27964,425
34719,11422,34720,34718
34720,11422,34718,7272
34721,2026,43390,40229
34722,5303,4675,4790
34723,10413,11426,11763
34724,11426,13331,46552
34725,14005,1120,1138
34726,11428,44356,38500
34727,11428,38500,17007
34728,11428,44356,13687
34729,11429,17632,18340
34730,10428,11429,17632
34731,11430,34733,34732
34732,11430,34733,34731
34733,11430,34731,34732
34734,2288,2993,2997
34735,11432,34737,34736
34736,11432,34737,34735
34737,11432,34735,34736
34738,5416,7793,11434
34739,5303,4675,4790
34740,5303,11435,34739
34741,11436,34743,34742
34742,11436,34743,34741
34743,11436,34741,34742
34744,11438,34746,34745
34745,11438,34746,34744
34746,11438,34744,34745
34747,11440,15764,42102
34748,11440,34749,42103
34749,11440,42103,34748
34750,5470,25153,25154
34751,7794,11441,34750
34752,10970,11442,13598
34753,2055,39986,1050
34754,2055,1050,39985
34755,47608,47608,47608
34756,47608,47608,47608
34757,47608,47608,47608
34758,5775,7453,11445
34759,1480,11446,34760
34760,1480,11446,34759
34761,2634,11447,15807
34762,11447,15807,45679
34763,47608,47608,47608
34764,47608,47608,47608
34765,47608,47608,47608
34766,47608,47608,47608
34767,47608,47608,47608
34768,47608,47608,47608
34769,8709,8714,6123
34770,6123,11450,38977
34771,3176,4350,11451
34772,2055,11452,11453
34773,11453,18461,34774
34774,11453,18461,34773
34775,11454,16524,18334
34776,11454,16492,16524
34777,11456,34778,39592
34778,11456,39592,34777
34779,11456,34777,34778
34780,4843,34782,11457
34781,11457,34782,34780
34782,4843,11457,34780
34783,11459,34784,40512
34784,11459,40512,34783
34785,11459,34783,34784
34786,3747,11460,8710
34787,8710,11460,41113
34788,5311,10920,10923
34789,14583,6011,11462
34790,8682,6013,16704
34791,11465,13162,17869
34792,11465,34793,46083
34793,11465,46083,34792
34794,1735,10720,11466
34795,10720,11466,34794
34796,11467,16685,11468
34797,11468,34799,43815
34798,11468,34799,16686
34799,11468,43815,16686
34800,11469,34802,34801
34801,11469,34802,34800
34802,11469,34800,34801
34803,8728,11470,34804
34804,8724,8732,35668
34805,11471,15366,34806
34806,11471,15366,34805
34807,11472,34808,36789
34808,11472,36789,34807
34809,11472,34807,34808
34810,4867,6723,11474
34811,2677,10516,11476
34812,10516,11476,41216
34813,16041,1651,7819
34814,2695,11479,21556
34815,11479,34814,34816
34816,11479,34814,34815
34817,10264,11481,32886
34818,11481,34817,34819
34819,11481,34817,34818
34820,2585,12716,28123
34821,2585,11482,36826
34822,11483,12716,36826
34823,2585,12716,11482
34824,11510,11485,45008
34825,11510,11485,45009
34826,8806,10041,11487
34827,6458,11487,26735
34828,11487,34827,34826
34829,5242,11489,11492
34830,4963,5242,11494
34831,11498,1435,27130
34832,1435,11498,34831
34833,3474,11499,34834
34834,3474,11499,34833
34835,1372,13112,2787
34836,2797,9717,11502
34837,11503,34839,34838
34838,11503,34839,34837
34839,11503,34837,34838
34840,220,6724,11504
34841,47608,47608,47608
34842,47608,47608,47608
34843,47608,47608,47608
34844,9454,11506,31577
34845,11506,34846,34844
34846,11506,34844,34845
34847,47608,47608,47608
34848,47608,47608,47608
34849,47608,47608,47608
34850,5446,8262,11508
34851,47608,47608,47608
34852,47608,47608,47608
34853,47608,47608,47608
34854,11510,11485,45008
34855,11510,11485,45009
34856,8658,1178,3264
34857,5691,11513,34858
34858,5691,11513,34857
34859,4335,7263,11514
34860,770,6828,11515
34861,8382,9717,11516
34862,944,4671,13211
34863,1066,5653,6548
34864,11520,41305,34866
34865,11520,34866,7493
34866,11520,41305,7493
34867,9354,5700,11521
34868,11522,34869,34870
34869,11522,34870,34868
34870,11522,34868,34869
34871,11523,11527,11530
34872,5325,9353,11525
34873,11530,11527,34903
34874,11527,11530,34901
34875,9354,11528,34876
34876,9354,11528,5700
34877,11530,11527,34901
34878,11530,11527,34903
34879,11530,11527,34903
34880,11530,11527,34901
34881,7018,11526,7017
34882,11533,11538,11546
34883,11533,11541,11540
34884,8513,17051,7700
34885,11534,17033,44422
34886,3038,17457,11534
34887,5337,5346,5355
34888,10312,32953,5325
34889,5325,11536,34888
34890,11533,11538,11546
34891,11539,34893,34892
34892,11539,34893,34891
34893,11539,34891,34892
34894,11533,11541,11540
34895,11533,11541,11540
34896,11542,34898,34897
34897,11542,34898,34896
34898,11542,34896,34897
34899,11543,34901,34900
34900,11543,34901,34899
34901,11530,11527,11543
34902,7021,11532,11544
34903,11530,11527,34901
34904,11530,11545,34903
34905,11533,11538,11546
34906,11538,11546,34905
34907,2666,3769,4385
34908,6191,11548,14614
34909,11550,13960,39011
34910,11550,13960,39012
34911,11551,34913,34912
34912,11551,34913,34911
34913,11551,34911,34912
34914,6422,446,1966
34915,6294,9812,11553
34916,6294,9852,11553
34917,3341,5939,11555
34918,11566,1310,11559
34919,11559,11566,34937
34920,11305,11560,34921
34921,11305,11560,34920
34922,11561,34924,34923
34923,11561,34924,34922
34924,11561,34922,34923
34925,11562,34926,34927
34926,11562,34927,34925
34927,11562,34925,34926
34928,11563,34930,34929
34929,11563,34930,34928
34930,11563,34928,34929
34931,11564,34933,34932
34932,11564,34933,34931
34933,11564,34931,34932
34934,11565,34935,34936
34935,11565,34936,34934
34936,11565,34934,34935
34937,11566,1310,11559
34938,11567,15570,34939
34939,11567,15570,34938
34940,7133,27738,27739
34941,11568,34940,34942
34942,11568,34940,34941
34943,11569,34944,34945
34944,11569,34945,34943
34945,11569,34943,34944
34946,11570,34948,45543
34947,11570,34948,17572
34948,11570,45543,5177
34949,13729,13559,38588
34950,13729,13559,38587
34951,11574,34953,34952
34952,11574,34953,34951
34953,11574,34951,34952
34954,7291,11575,34955
34955,6691,7291,11575
34956,11576,34957,34958
34957,11576,34958,34956
34958,11576,34956,34957
34959,8932,11577,34960
34960,8932,11577,34959
34961,1041,11580,34962
34962,1041,11580,34961
34963,704,2062,11581
34964,47608,47608,47608
34965,47608,47608,47608
34966,47608,47608,47608
34967,8082,4492,29264
34968,5460,2543,33729
34969,11584,34971,34970
34970,11584,34971,34969
34971,11584,34969,34970
34972,6187,7156,8828
34973,703,2582,451
34974,11589,7653,7742
34975,9402,11590,13444
34976,6138,11591,13705
34977,5050,11052,11592
34978,11052,11592,16059
34979,11593,34980,34981
34980,11593,34981,34979
34981,11593,34979,34980
34982,11594,38338,34984
34983,11594,34984,13602
34984,11594,38338,13602
34985,15699,15701,11595
34986,11596,127,34987
34987,11596,8958,127
34988,2873,6959,11124
34989,9352,12633,2895
34990,11602,8663,11438
34991,11438,11602,38882
34992,17307,12206,11603
34993,11603,12197,12206
34994,11604,13618,38365
34995,13618,11604,11981
34996,2749,11605,34997
34997,2749,11605,34996
34998,11606,34999,35000
34999,11606,35000,34998
35000,11606,34998,34999
35001,11607,11859,35002
35002,11607,11859,3042
35003,8458,8475,6838
35004,11604,11609,11625
35005,11610,16800,44035
35006,16800,11610,16794
35007,10831,16437,4611
35008,11611,35009,43738
35009,11611,43738,35008
35010,11612,11906,35011
35011,11612,11906,35010
35012,11613,35014,35013
35013,11613,35014,35012
35014,11613,35012,35013
35015,11614,13250,15048
35016,11625,2817,769
35017,11615,35039,35018
35018,11615,35039,2817
35019,11617,35021,35020
35020,11617,35021,35019
35021,11617,35019,35020
35022,11618,35024,35023
35023,11618,35024,35022
35024,11618,35022,35023
35025,11272,755,11619
35026,11620,37547,35027
35027,11620,37547,35026
35028,11620,35026,35027
35029,10676,11611,11621
35030,16266,3773,10116
35031,2425,5966,8274
35032,11624,35033,35034
35033,11624,35034,35032
35034,11624,35032,35033
35035,2817,11615,11625
35036,11626,35037,35038
35037,11626,35038,35036
35038,11626,35036,35037
35039,2817,11615,11625
35040,11628,35042,35041
35041,11628,35042,35040
35042,11628,35040,35041
35043,11629,35044,35045
35044,11629,35045,35043
35045,11629,35043,35044
35046,11631,11633,15065
35047,11632,12827,37030
35048,12827,11632,35047
35049,11631,11633,15065
35050,11631,11633,40897
35051,11634,35053,35052
35052,11634,35053,35051
35053,11634,35051,35052
35054,11637,35056,35055
35055,11637,35056,35054
35056,11637,35054,35055
35057,11639,35058,35059
35058,11639,35059,7024
35059,11639,7024,35058
35060,4542,11640,11768
35061,11641,35062,35063
35062,11641,35063,35061
35063,11641,35061,35062
35064,6589,11642,35065
35065,6589,11642,35064
35066,11643,35068,35067
35067,11643,35068,35066
35068,11643,35066,35067
35069,11644,35071,35070
35070,11644,35071,35069
35071,11644,35069,35070
35072,11645,11646,11663
35073,11648,11677,11683
35074,11648,11677,11683
35075,2461,44818,11661
35076,11648,11677,11683
35077,11645,11651,11671
35078,11651,11653,11654
35079,11653,11654,35101
35080,11671,11651,11653
35081,11675,11666,11655
35082,2461,44818,11661
35083,11649,11658,35084
35084,11649,11658,35083
35085,11657,11660,35086
35086,11657,11660,35085
35087,2461,44818,11661
35088,35120,44818,2461
35089,2461,11661,35120
35090,11645,11646,11662
35091,11645,11646,11663
35092,11664,12121,35093
35093,11664,12121,35092
35094,11665,11672,35095
35095,11665,11672,35094
35096,11675,11666,11655
35097,11668,35098,35099
35098,4666,11668,42379
35099,613,11668,35098
35100,11670,11674,11678
35101,11653,11654,11651
35102,11671,11651,11653
35103,11672,35104,35105
35104,11672,35105,35103
35105,11672,35103,35104
35106,11648,11677,11683
35107,11675,11666,11655
35108,11655,11675,35820
35109,384,11676,13409
35110,11648,11677,11683
35111,11677,11683,35119
35112,11679,35113,42381
35113,11679,42381,35112
35114,11679,35112,35113
35115,11681,35117,35116
35116,11681,35117,35115
35117,11681,35115,35116
35118,11675,11655,11666
35119,11648,11677,11683
35120,2461,44818,11661
35121,10744,5782,11684
35122,5782,11684,35121
35123,6326,6343,8657
35124,4517,11687,35143
35125,4517,369,2803
35126,11688,35140,35128
35127,11688,35128,11693
35128,11688,35140,11693
35129,11689,35131,35130
35130,11689,35131,35129
35131,11689,35129,35130
35132,2571,9992,17281
35133,3909,3918,38004
35134,11691,35135,35136
35135,11691,35136,35134
35136,11691,35134,35135
35137,11692,35138,35139
35138,11692,35139,35137
35139,11692,35137,35138
35140,11688,11693,35128
35141,11688,11693,35140
35142,2803,11694,35143
35143,2803,4517,369
35144,547,11695,35145
35145,547,11695,35144
35146,11696,35147,35148
35147,11696,35148,35146
35148,11696,35146,35147
35149,11697,35151,35150
35150,11697,35151,35149
35151,11697,35149,35150
35152,11698,35153,35154
35153,11698,35154,35152
35154,11698,35152,35153
35155,3486,11699,35156
35156,3486,11699,35155
35157,10927,7872,33934
35158,11700,35157,35159
35159,11700,35157,35158
35160,6546,11701,35161
35161,6546,11701,35160
35162,47608,47608,47608
35163,47608,47608,47608
35164,47608,47608,47608
35165,11703,14002,35166
35166,11703,9453,14002
35167,11717,35169,35168
35168,11717,35169,35167
35169,11717,35167,35168
35170,11718,4481,23777
35171,4481,11718,35170
35172,11718,35170,35171
35173,16145,15422,42809
35174,14516,906,911
35175,1060,11721,46409
35176,11721,1060,18057
35177,175,6760,11723
35178,465,469,3580
35179,12966,914,42034
35180,3867,3960,3974
35181,3867,11730,35180
35182,4025,8675,11731
35183,11732,47608,47608
35184,47608,47608,47608
35185,47608,47608,47608
35186,4795,11733,12219
35187,11734,35188,35189
35188,11734,35189,35187
35189,11734,35187,35188
35190,47608,47608,47608
35191,47608,47608,47608
35192,47608,47608,47608
35193,6139,13416,13830
35194,11736,13830,38786
35195,1976,11738,13779
35196,11740,11751,35219
35197,11740,35218,35198
35198,11740,35218,35197
35199,47608,47608,47608
35200,47608,47608,47608
35201,47608,47608,47608
35202,8053,41739,47261
35203,8053,41739,8056
35204,11745,47260,47261
35205,11746,35207,35206
35206,11746,35207,35205
35207,11746,35205,35206
35208,11747,11749,35213
35209,11747,11749,35214
35210,11748,35211,35212
35211,11748,35212,35210
35212,11748,35210,35211
35213,11747,11749,35208
35214,11747,11749,35209
35215,11750,35217,35216
35216,11750,35217,35215
35217,11750,6555,10181
35218,11740,35197,35198
35219,11751,11740,35196
35220,11751,35219,35218
35221,11752,11757,35222
35222,11752,11757,35221
35223,11753,35226,35227
35224,35227,11753,6678
35225,6914,11753,35226
35226,11753,35227,6914
35227,6914,11753,35226
35228,5049,11755,24554
35229,15999,16000,11756
35230,11752,11757,11761
35231,46416,1616,11758
35232,11758,46417,46416
35233,11758,46417,1616
35234,6900,2923,5628
35235,11759,35234,35236
35236,11759,35234,35235
35237,10050,10289,1978
35238,5042,9886,3627
35239,11760,35237,42539
35240,11757,11761,35241
35241,11757,11761,35240
35242,11763,10418,1764
35243,11765,9134,35244
35244,11765,9134,35243
35245,270,5442,5443
35246,11002,11767,42831
35247,11002,11767,41708
35248,4486,3386,3392
35249,4542,11640,11768
35250,10159,41453,3602
35251,11780,3609,14509
35252,3597,3582,3600
35253,11780,3609,14509
35254,2449,11773,11778
35255,9751,11776,35256
35256,9751,11776,35255
35257,3597,3602,11777
35258,11777,35257,35259
35259,11777,35257,35258
35260,3611,4536,11640
35261,6098,6834,11781
35262,11780,3609,14509
35263,3609,11782,39941
35264,1708,11784,13317
35265,11785,5632,7923
35266,7923,29009,29010
35267,11785,46194,35266
35268,4182,11786,35269
35269,4182,11786,35268
35270,3040,15045,15048
35271,5636,8951,10563
35272,11789,42643,35273
35273,11789,42643,35272
35274,11789,35272,35273
35275,11790,35277,35276
35276,11790,35277,35275
35277,11790,35275,35276
35278,11791,13053,37431
35279,11791,13053,35278
35280,11792,35282,35281
35281,11227,4106,11792
35282,11792,35281,35280
35283,11794,46355,35285
35284,11794,35285,18030
35285,11794,46355,18030
35286,160,18932,11797
35287,11797,44234,35286
35288,11797,35286,16917
35289,11798,35291,35290
35290,11798,35291,35289
35291,11798,35289,35290
35292,11799,11810,39433
35293,11799,11810,14187
35294,11800,17224,35296
35295,11800,35296,44828
35296,11800,44828,17224
35297,11802,42084,35298
35298,11802,42084,35297
35299,11802,35297,35298
35300,13528,6298,8307
35301,2573,8461,43805
35302,11804,35303,35304
35303,11804,35304,35302
35304,11804,35302,35303
35305,11805,12279,35306
35306,11805,12279,35305
35307,11806,12953,17875
35308,45081,17338,17339
35309,11808,35310,35311
35310,11808,35311,35309
35311,11808,35309,35310
35312,11809,13698,35313
35313,11809,13698,35312
35314,11810,38266,35315
35315,168,11810,38266
35316,11810,13550,35315
35317,660,11813,35318
35318,660,11813,1586
35319,2966,10956,11814
35320,8882,30544,30545
35321,11815,40582,8882
35322,11815,16380,43256
35323,11816,15056,35324
35324,11816,15056,35323
35325,3549,11817,35326
35326,3549,11817,9761
35327,11818,35329,35328
35328,11818,35329,35327
35329,11818,35327,35328
35330,3744,4802,6531
35331,4802,11819,35330
35332,3185,35333,11820
35333,3185,11820,35332
35334,11820,35332,35333
35335,8798,36728,11821
35336,11821,35335,35337
35337,11821,35335,35336
35338,11822,4980,5980
35339,10861,2017,35340
35340,2017,10861,35339
35341,11823,35339,35340
35342,11824,491,14424
35343,6897,6887,2252
35344,11828,35346,35345
35345,11828,35346,35344
35346,11828,35344,35345
35347,36218,1872,2105
35348,1872,2105,10249
35349,11830,11847,18093
35350,11830,11847,46484
35351,11831,35352,35353
35352,11831,35353,35351
35353,11831,35351,35352
35354,1583,11832,35355
35355,1583,11832,35354
35356,6455,11833,35357
35357,6455,11833,26729
35358,11834,35359,35360
35359,8733,11323,11834
35360,11834,35359,35358
35361,5846,13017,11835
35362,11837,13378,13385
35363,13378,11837,12836
35364,11838,13378,13384
35365,11838,13378,42957
35366,11839,35369,35367
35367,35369,838,40330
35368,838,40330,35367
35369,838,40330,35367
35370,838,35369,35367
35371,11841,35373,44099
35372,11841,35373,16851
35373,11841,44099,16851
35374,11842,35375,35376
35375,11842,35376,35374
35376,11842,35374,35375
35377,11843,35379,35378
35378,11843,35379,35377
35379,11843,35377,35378
35380,11844,35382,35381
35381,11844,35382,35380
35382,11844,35380,35381
35383,1872,2105,10249
35384,36218,1872,2105
35385,11846,1969,35386
35386,11846,1969,35385
35387,11830,11847,35388
35388,11830,11847,35387
35389,11848,35391,35390
35390,11848,35391,35389
35391,11848,35389,35390
35392,11850,35393,43702
35393,11850,43702,35392
35394,11850,35392,35393
35395,11853,11856,11851
35396,3636,15769,3624
35397,3624,3636,3628
35398,11851,11853,11856
35399,3729,4504,11854
35400,11855,13616,3729
35401,11855,13616,3729
35402,11850,35392,35393
35403,11853,11856,11851
35404,11853,11856,35403
35405,6633,12756,4346
35406,2378,1861,21211
35407,11859,46186,40861
35408,11859,46186,5632
35409,10566,11859,3042
35410,11860,35411,35412
35411,11860,35412,35410
35412,11860,35410,35411
35413,47608,47608,47608
35414,47608,47608,47608
35415,47608,47608,47608
35416,11862,35417,35418
35417,11862,35418,35416
35418,11862,35416,35417
35419,11863,4504,10566
35420,3729,4504,11854
35421,5104,14829,5604
35422,5604,11864,25361
35423,11866,36588,35424
35424,11866,36588,35423
35425,387,11866,35423
35426,5124,24852,4880
35427,11871,35426,35428
35428,11871,35426,35427
35429,11874,35430,35431
35430,11874,35431,35429
35431,5467,11874,25145
35432,11877,35434,35433
35433,11877,35434,35432
35434,11877,35432,35433
35435,1154,1929,11878
35436,11878,385,41504
35437,11879,37024,12825
35438,11879,12825,37025
35439,11879,17624,45629
35440,2894,8120,8124
35441,11881,35440,35442
35442,11881,35440,35441
35443,47608,47608,47608
35444,47608,47608,47608
35445,47608,47608,47608
35446,11883,43758,35948
35447,2842,2864,11883
35448,11883,35948,16654
35449,11884,35450,35451
35450,11884,35451,35449
35451,11884,35449,35450
35452,11886,39091,35454
35453,35454,5665,5659
35454,5665,39091,5659
35455,11887,35457,35456
35456,11887,35457,35455
35457,11887,35455,35456
35458,11888,35460,35459
35459,11888,35460,35458
35460,11888,35458,35459
35461,11889,35463,35462
35462,11889,35463,35461
35463,11889,35461,35462
35464,11891,35466,35465
35465,11891,35466,35464
35466,11891,35464,35465
35467,11892,35469,35468
35468,11892,35469,35467
35469,11892,35467,35468
35470,5658,8369,11893
35471,11894,35472,35473
35472,11894,35473,150
35473,150,11894,18912
35474,4278,10776,11895
35475,11898,11893,15603
35476,11898,18444,1217
35477,4080,34505,4082
35478,11902,35480,35479
35479,11902,35480,35478
35480,11902,35478,35479
35481,11903,45123,43183
35482,11903,45123,12720
35483,5050,11903,13671
35484,8870,42094,15759
35485,11905,42095,42094
35486,8870,15759,42095
35487,2760,11906,35488
35488,2760,11906,35487
35489,11907,35490,35491
35490,11907,35491,35489
35491,11907,35489,35490
35492,11908,35494,35493
35493,11908,35494,35492
35494,11908,35492,35493
35495,8264,11911,14260
35496,8264,9730,32031
35497,11912,13636,38403
35498,7184,11912,27829
35499,11912,35498,38402
35500,3777,9825,11913
35501,11914,35503,35502
35502,11914,35503,35501
35503,11914,35501,35502
35504,2532,6207,3469
35505,1159,2424,11915
35506,3465,6710,8110
35507,11919,35508,35509
35508,11919,35509,35507
35509,11919,35507,35508
35510,11920,13269,35511
35511,11920,13269,35510
35512,11921,12058,35513
35513,11921,12058,35512
35514,2895,11885,11923
35515,11924,12632,38344
35516,12632,11924,36664
35517,11925,35519,35518
35518,11925,35519,35517
35519,11925,35517,35518
35520,586,3017,35703
35521,586,11926,35520
35522,1883,11928,38896
35523,1883,11928,13901
35524,11929,11931,35525
35525,11929,11931,35524
35526,5260,11930,35527
35527,5260,11930,35526
35528,11929,11931,35525
35529,11929,11931,35528
35530,11932,43756,35531
35531,11932,43756,35530
35532,11932,35530,35531
35533,11934,16261,43042
35534,16261,11934,35533
35535,11763,10418,1764
35536,9213,1533,6805
35537,11937,47366,35538
35538,11937,47366,35537
35539,7399,11937,7394
35540,16971,2383,10037
35541,1069,1086,9868
35542,1071,2547,7009
35543,47608,47608,47608
35544,47608,47608,47608
35545,47608,47608,47608
35546,11941,35553,35548
35547,35548,5831,34102
35548,35553,5831,34102
35549,47608,47608,47608
35550,47608,47608,47608
35551,47608,47608,47608
35552,11941,11943,35553
35553,5831,35548,34102
35554,5048,5936,11948
35555,8742,11949,35556
35556,8742,11949,35555
35557,11950,15235,17619
35558,11953,35559,35560
35559,11953,35560,35558
35560,11953,4094,35558
35561,42302,1687,11955
35562,1687,11955,42303
35563,2281,3440,5879
35564,9545,16028,626
35565,11959,1751,6138
35566,4046,11959,35567
35567,4046,11959,40345
35568,2026,11960,35569
35569,2026,11960,35568
35570,4542,11640,11768
35571,11961,16280,38107
35572,11961,38107,43080
35573,11964,35574,35575
35574,11964,35575,35573
35575,11964,35573,35574
35576,5299,7387,10812
35577,219,11965,14096
35578,1205,2482,3508
35579,8866,11968,12201
35580,11969,35581,35582
35581,11969,35582,35580
35582,11969,35580,35581
35583,5757,15994,893
35584,7706,28699,11976
35585,11976,35586,35584
35586,11976,35584,35585
35587,11183,11977,11978
35588,845,3028,11987
35589,9450,31567,9443
35590,17199,3714,11979
35591,11980,35592,35593
35592,11980,35593,35591
35593,11980,35591,35592
35594,10449,11981,38364
35595,11981,10449,12981
35596,11183,11977,11978
35597,11978,9260,9649
35598,3673,13751,2084
35599,11984,13429,15581
35600,4185,8927,13240
35601,11985,13623,35602
35602,11985,13623,35601
35603,10449,11981,5860
35604,845,3028,11987
35605,11987,3234,22243
35606,11987,35604,35605
35607,9128,11989,35608
35608,9128,11989,35607
35609,11990,35611,35610
35610,11990,35611,35609
35611,11990,18077,8533
35612,6098,2418,6834
35613,11992,39401,39426
35614,11992,39401,14183
35615,11035,11992,5967
35616,11264,17221,34476
35617,17221,3815,44819
35618,11993,44820,44819
35619,11994,17094,44550
35620,11994,17094,44551
35621,1389,11998,13623
35622,1389,11998,38376
35623,141,11999,13325
35624,104,6178,18819
35625,5854,6151,6167
35626,5854,6151,6167
35627,12002,2289,14209
35628,12003,13048,35629
35629,12003,13048,35628
35630,1709,6764,12740
35631,4587,12006,35632
35632,4600,4587,5496
35633,1094,3266,12007
35634,12007,35635,35638
35635,12007,35638,35634
35636,4224,5782,9320
35637,10615,33482,1149
35638,12007,1094,3266
35639,446,419,1966
35640,8480,29905,1947
35641,10384,12012,35640
35642,435,12008,12014
35643,12008,12014,35644
35644,12008,12014,435
35645,8559,8806,9424
35646,5460,2543,33729
35647,35646,5460,5952
35648,47608,47608,47608
35649,47608,47608,47608
35650,47608,47608,47608
35651,6160,15884,12019
35652,7683,7695,35654
35653,4857,24272,24273
35654,7683,7695,35652
35655,4717,4709,5979
35656,12324,10613,12022
35657,3205,10918,12023
35658,3205,12023,43462
35659,12024,35661,35660
35660,35661,129,12024
35661,129,12024,35660
35662,12703,3414,7894
35663,4746,14042,12027
35664,12028,35666,35665
35665,12028,1558,35666
35666,12028,1558,35665
35667,8732,35668,7249
35668,8732,8724,34804
35669,1809,12030,14186
35670,12031,40293,35672
35671,12031,35672,6793
35672,12031,40293,6793
35673,12032,12698,37242
35674,12032,36795,35675
35675,12032,36795,35674
35676,12033,10825,13215
35677,1867,4760,6251
35678,4850,7835,12035
35679,3176,5775,12036
35680,12037,13742,35681
35681,12037,13742,35680
35682,795,4697,12038
35683,7268,12039,12897
35684,5587,12040,35685
35685,5587,12040,35684
35686,12044,40979,46162
35687,12044,46162,8182
35688,8182,12044,40979
35689,1842,12045,35690
35690,1842,12045,35689
35691,2534,8832,7827
35692,8012,12047,1422
35693,8012,12047,18227
35694,12048,47647,35696
35695,12048,35696,14230
35696,12048,47647,14230
35697,12050,3069,3905
35698,12050,35699,35697
35699,12050,35697,35698
35700,12052,14926,35701
35701,12052,14926,35700
35702,8126,11921,12053
35703,586,3017,35520
35704,10061,32553,6855
35705,3024,11921,12058
35706,12060,35708,35707
35707,12060,35708,35706
35708,1501,12060,1816
35709,12054,12061,35710
35710,12054,12061,35709
35711,5169,12064,13061
35712,12065,35714,35713
35713,12065,35714,35712
35714,12065,35712,35713
35715,864,876,12067
